canonical_key,brand,product_line,shade_code,shade_name,level,normalized_tones,color_type,sub_range,mixing_ratio,discontinued_status,gray_coverage_claim,metadata_json
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),FICKLE,Fickle - Impulse,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""FICKLE""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/impulse/fickle"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Impulse""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),IMPETUOUS,Impetuous - Impulse,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""IMPETUOUS""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/impulse/impetuous"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Impulse""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),VOLATILE,Volatile - Impulse,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""VOLATILE""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/impulse/volatile"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Impulse""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),BLUE MUSE,Blue Muse - Neon Electric,,Blue,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""BLUE MUSE""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/neon-electric/blue-muse"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Neon Electric""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),CANDY,Candy - Neon Electric,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""CANDY""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/neon-electric/candy"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Neon Electric""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),LAVA,Lava - Neon Electric,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""LAVA""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/neon-electric/lava"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Neon Electric""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),DEVIANT,Deviant - Neopop,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""DEVIANT""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/neopop/deviant"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Neopop""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),NUCLEAR,Nuclear - Neopop,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""NUCLEAR""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/neopop/nuclear"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Neopop""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),SATIRE,Satire - Neopop,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""SATIRE""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/neopop/satire"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Neopop""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),TRAGIC,Tragic - Neopop,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""TRAGIC""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/neopop/tragic"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Neopop""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),ABSINTHE,Absinthe - OG,,Green,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""ABSINTHE""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/og-semis/absinthe"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Og Semis""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),AQUATIC,Aquatic - OG,,Blue|Green,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""AQUATIC""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/og-semis/aquatic"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Og Semis""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),BLUSH,Blush - OG Semis,,Red,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""BLUSH""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/og-semis/blush"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Og Semis""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),CLEAR,Clear - OG Semis,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""CLEAR""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/og-semis/clear"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Og Semis""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),CUPID,Cupid - OG Semis,,Red,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""CUPID""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/og-semis/cupid"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Og Semis""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),FIREBALL,Fireball - OG,,Copper|Red,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""FIREBALL""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/og-semis/fireball"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Og Semis""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),JAM,Jam - OG Semis,,Red|Mahogany,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""JAM""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/og-semis/jam"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Og Semis""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),LEMON,Lemon - OG Semis,,Gold,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""LEMON""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/og-semis/lemon"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Og Semis""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),LILAC,Lilac - OG Semis,,Violet,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""LILAC""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/og-semis/lilac"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Og Semis""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),NIGHTFALL,Nightfall - OG,,Violet|Blue,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""NIGHTFALL""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/og-semis/nightfall"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Og Semis""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),NOIR,Noir - OG Semis,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""NOIR""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/og-semis/noir"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Og Semis""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
Pulp Riot::Semi-Permanent::US,Pulp Riot,Pulp Riot Semi-Permanent (Paint),SMOKE,Smoke - OG Semis,,Other,semi-permanent direct dye,,,,,"{""manufacturer_tone_codes"": [""SMOKE""], ""manufacturer_tone_descriptions"": [], ""developer_options"": [], ""special_usage_notes"": ""No developer required; intermixable (official line page)"", ""source_url"": ""https://www.pulpriothair.com/products/haircolor/semi-permanent-haircolor/og-semis/smoke"", ""source_confidence"": ""high"", ""evidence_status"": ""confirmed"", ""assumptions"": [""sub_range=Og Semis""], ""data_gaps"": [""No JSON-LD Product block; shade metadata from page title/H1 and rte copy""]}"
